2022-10-24 16:03:31,696 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666609410.6813476, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 16:03:31,696 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 16:03:31,697 - DEBUG    - server: send_message((<socket.socket fd=364, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 54232)>, {'response': 200}), {}) 
2022-10-24 16:03:31,697 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 16:06:38,435 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 16:10:05,432 - DEBUG    - server: get_message((<socket.socket fd=1228, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 54316)>,), {}) 
2022-10-24 16:10:05,432 - INFO     - Функция get_message вызвана из функции main 
2022-10-24 16:10:10,228 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666609768.7838151, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 16:10:10,228 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 16:10:14,286 - DEBUG    - server: send_message((<socket.socket fd=1228, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 54316)>, {'response': 200}), {}) 
2022-10-24 16:10:14,286 - INFO     - Функция send_message вызвана из функции main 
2022-10-24 16:13:15,737 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 16:13:22,046 - DEBUG    - server: get_message((<socket.socket fd=460, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 54339)>,), {}) 
2022-10-24 16:13:22,046 - INFO     - Функция get_message вызвана из функции main_server 
